,longitude,latitude,depth,county,prefmag,geo_region,well_distance,rup_area,radius,wells_qty
26058,-97.80716667,35.23266667,5.82,Grady,2.2,7,1.322206088,0.03,0.48,0
26059,-96.80683333,35.99116667,6.73,Payne,1.9,3,1.520322573,0.02,0.37,0
26060,-96.80933333,35.99316667,6.43,Payne,1.8,3,1.534826199,0.01,0.32,0
26061,-96.80883333,35.98966667,6.71,Payne,1.6,3,1.648592959,0.01,0.26,0
26062,-97.29133333,36.18116667,8.37,Noble,1.9,7,2.786989002,0.02,0.41,0
26063,-98.09583333,36.02733333,6.19,Kingfisher,1.9,7,3.756218678,0.02,0.35,0
26064,-98.09283333,36.03083333,5.93,Kingfisher,1.9,7,3.966591568,0.02,0.34,0
26065,-96.6545,35.79833333,7.39,Lincoln,2,3,3.32936506,0.02,0.43,0
26066,-97.76,35.2465,6.06,Grady,2.5,7,3.683873775,0.06,0.69,0
26067,-98.095,36.02933333,6.1,Kingfisher,2,7,3.792187588,0.02,0.39,0
26068,-97.0645,35.7255,7,Oklahoma,1.4,7,3.097823253,0.01,0.21,0
26069,-97.67083333,36.0285,5.67,Logan,1.6,7,1.823574179,0.01,0.24,0
26070,-97.34516667,35.843,6.23,Logan,1.8,7,8.408843724,0.01,0.31,0
26071,-96.66,35.7985,7.06,Lincoln,1.6,3,3.826195169,0.01,0.27,0
26072,-98.09866667,36.027,5.7,Kingfisher,2,7,3.514871221,0.02,0.38,0
26073,-98.097,36.0275,6.18,Kingfisher,1.8,7,3.649600446,0.01,0.31,0
26074,-97.73466667,36.3125,7.53,Garfield,2,7,2.260521839,0.02,0.43,0
26075,-97.73483333,36.31266667,7.14,Garfield,2.1,7,2.247611587,0.03,0.48,0
26076,-97.735,36.3145,5.09,Garfield,2.2,7,2.06045879,0.03,0.45,0
26077,-96.883,35.57533333,7.12,Lincoln,1.5,3,2.229471515,0.01,0.24,0
26078,-97.73727417,36.30932617,7.99,Garfield,1.7,7,2.488273084,0.01,0.32,0
26080,-97.73783333,36.31133333,7.01,Garfield,1.5,7,2.482774673,0.01,0.24,0
26081,-97.737,36.31233333,7.58,Garfield,1.7,7,2.351056679,0.01,0.31,0
26082,-96.662,35.79816667,6.63,Lincoln,0.8,3,4.006277701,0,0.1,0
26083,-97.347,36.2695,7.38,Noble,2.2,7,1.481310172,0.03,0.54,1
26084,-96.942,36.43133333,6.77,Pawnee,0.6,3,0.092927443,0,0.08,5
26085,-97.78666667,36.868,7.72,Grant,1.7,7,2.83127335,0.01,0.31,0
26086,-97.76516667,35.2115,5,Grady,0.8,7,5.253338769,0,0.09,0
26087,-96.65516667,35.8005,7.07,Lincoln,2.2,3,3.401718846,0.03,0.53,0
26088,-96.96983333,36.44633333,3,Pawnee,0.7,3,1.972629196,0,0.06,0
26089,-97.75383333,35.23066667,5,Grady,1.3,7,4.231101734,0,0.16,0
26090,-95.3735,36.69516667,16.16,Rogers,2,3,3.579776332,0.02,0.64,0
26091,-98.01233333,36.69316667,3.98,Alfalfa,1.4,7,6.767416174,0.01,0.16,0
26092,-98.09416667,36.0295,6.03,Kingfisher,2.1,7,3.863975386,0.03,0.44,0
26093,-98.06633333,36.02216667,5,Kingfisher,1.8,7,3.063051949,0.01,0.28,0
26094,-98.09516667,36.0345,5.49,Kingfisher,1.6,7,3.740001458,0.01,0.23,0
26095,-96.88283333,36.44833333,4,Pawnee,0.1,3,1.495760051,0,0.04,0
26096,-96.88383333,36.44833333,4,Pawnee,0.2,3,1.584492979,0,0.04,0
26098,-96.88233333,36.44966667,4,Pawnee,0.7,3,1.479891806,0,0.07,0
26099,-98.97783333,36.52183333,4.28,Woodward,1.9,7,2.413251222,0.02,0.29,0
26100,-97.005,36.44466667,4.07,Pawnee,0.7,3,2.895126236,0,0.07,0
26101,-97.51116667,36.28583333,7.38,Noble,1.7,7,1.780157538,0.01,0.3,0
26102,-98.9695,36.5195,5.33,Woodward,2.6,7,2.090690648,0.08,0.73,0
26103,-98.97316667,36.52266667,5.65,Woodward,2.1,7,2.441441295,0.03,0.42,0
26104,-97.51266667,36.287,7.23,Noble,2,7,1.826042116,0.02,0.43,0
26105,-97.51083333,36.28916667,7.26,Noble,3,7,1.570831077,0.17,1.35,0
26106,-98.96016667,36.5385,6.74,Woodward,2.3,7,1.048164602,0.04,0.58,0
26107,-98.96466667,36.53083333,7.69,Woodward,1.7,7,1.7500904,0.01,0.31,0
26108,-98.97116667,36.531,7.64,Woodward,1.8,7,2.245087244,0.01,0.35,0
26109,-98.79733333,36.44066667,6.61,Major,1.7,7,1.945790832,0.01,0.29,0
26110,-98.963,36.534,7.34,Woodward,1.9,7,1.442131139,0.02,0.38,0
26111,-98.98166667,36.51733333,5.15,Woodward,1.3,7,2.059002565,0,0.16,0
26112,-97.73516667,36.31633333,7.5,Garfield,2.9,7,1.876957794,0.14,1.22,0
26113,-97.73716667,36.31266667,6.83,Garfield,1.9,7,2.322808113,0.02,0.37,0
26114,-97.68733333,36.697,7,Grant,1.9,9,7.814856963,0.02,0.37,0
26115,-98.96133333,36.53366667,6.76,Woodward,2,7,1.328735119,0.02,0.41,0
26116,-97.903,36.04033333,5.38,Kingfisher,2,9,1.024977903,0.02,0.37,1
26117,-97.68033333,36.43983333,8.62,Garfield,1.8,7,3.100056982,0.01,0.37,0
26118,-97.7365,36.31716667,7.36,Garfield,2.2,7,1.845222784,0.03,0.54,0
26119,-98.62033333,36.4795,6.16,Major,1.4,9,2.492822742,0.01,0.2,0
26120,-97.38733333,35.675,6.52,Oklahoma,1.8,9,8.722011041,0.01,0.32,0
26121,-97.0635,36.12716667,7.85,Payne,1.4,3,3.825289341,0.01,0.22,0
26122,-97.67966667,36.37033333,5,Garfield,1.9,7,5.53072172,0.02,0.32,0
26123,-98.25716667,36.813,5,Alfalfa,2.9,9,1.925811631,0.14,1,0
26124,-97.4915,36.26366667,5.86,Noble,1.5,7,3.13156671,0.01,0.22,0
26129,-97.56133333,35.73283333,6.93,Oklahoma,1.7,7,1.654637603,0.01,0.3,0
26130,-96.89933333,36.41933333,7.13,Pawnee,1.1,3,3.64930421,0,0.15,0
26131,-96.50783333,35.01916667,22.72,Hughes,1.9,3,0.215160596,0.02,0.67,3
26132,-96.808,35.9895,5.86,Payne,1.1,3,1.571319883,0,0.14,0
26133,-97.4945,36.27466667,6.75,Noble,1.4,7,2.257157984,0.01,0.21,0
26136,-97.74516667,35.05,7,McClain,1.7,9,0.997251035,0.01,0.3,0
26137,-97.65483333,35.11183333,5,McClain,1.6,7,1.023068081,0.01,0.22,0
26138,-97.35866667,36.26366667,7.9,Noble,1.7,7,1.865639841,0.01,0.32,1
26139,-96.24733333,35.00666667,2.79,Hughes,2.3,3,0.590181728,0.04,0.37,3
26140,-97.2915,35.8215,5.48,Logan,0.5,7,9.467964814,0,0.07,0
26141,-97.28733333,35.826,5.67,Logan,1.1,7,9.012186654,0,0.13,0
26142,-97.5185,36.29,6.72,Noble,1.5,7,2.191322085,0.01,0.23,0
26143,-97.10233333,36.39016667,7.58,Noble,1.4,7,0.310495978,0.01,0.22,3
26144,-96.69233333,35.78683333,7.51,Lincoln,2.5,3,6.856418628,0.06,0.77,0
26145,-96.6975,35.871,6.35,Lincoln,1.5,3,3.322313121,0.01,0.22,0
26146,-97.389,34.92083333,5,McClain,2.2,7,1.090616906,0.03,0.45,0
26147,-97.38416667,34.9255,6,McClain,2.2,7,1.205405981,0.03,0.49,0
26148,-97.4135,35.66783333,7.73,Oklahoma,0.5,7,6.363284459,0,0.08,0
26149,-97.87616667,35.12483333,8.23,Grady,2.2,7,6.330193754,0.03,0.57,0
26150,-97.92266667,35.28916667,12.56,Grady,1.6,7,2.91684912,0.01,0.35,0
26151,-96.236,35.01016667,5,Hughes,2.3,3,1.20352536,0.04,0.5,0
26152,-96.69133333,35.78783333,7.38,Lincoln,2.5,3,6.748238052,0.06,0.77,0
26153,-98.09133333,36.028,5.95,Kingfisher,1.7,7,4.141057138,0.01,0.27,0
26154,-98.09016667,36.024,6,Kingfisher,1.6,7,3.902670818,0.01,0.24,0
26155,-98.095,36.0285,6.08,Kingfisher,2,7,3.806298658,0.02,0.39,0
26156,-98.087,35.99683333,5,Kingfisher,1.9,7,1.865713097,0.02,0.32,0
26157,-98.09583333,36.03133333,5.68,Kingfisher,1.8,7,3.692674141,0.01,0.3,0
26158,-98.08233333,36.039,6.02,Kingfisher,1.7,9,3.628314385,0.01,0.28,0
26159,-98.0945,36.03016667,6.08,Kingfisher,2.3,7,3.825012554,0.04,0.55,0
26160,-98.09566667,36.0255,5.5,Kingfisher,2.2,7,3.816975185,0.03,0.47,0
26161,-96.65683333,35.79766667,7.1,Lincoln,1.6,3,3.539732501,0.01,0.27,0
26162,-96.95,36.34433333,6.86,Pawnee,1.1,3,2.872711012,0,0.15,0
26163,-97.5635,35.73216667,6.26,Oklahoma,1.8,7,1.829223046,0.01,0.31,0
26164,-96.81483333,35.50233333,6.34,Lincoln,1.9,3,4.774086955,0.02,0.36,0
26165,-95.343,35.13333333,5,Pittsburg,2.4,3,1.477279201,0.05,0.56,0
26166,-96.23216667,35.0075,5,Hughes,2.2,3,1.627679824,0.03,0.45,0
26167,-97.677,36.69933333,7.45,Grant,2,9,8.702815772,0.02,0.43,0
26168,-96.23933333,35.007,5,Hughes,2,3,1.120606075,0.02,0.35,1
26169,-97.6085,36.33466667,6,Garfield,1.3,7,1.968994384,0,0.17,0
26170,-97.66666667,36.7015,7.28,Grant,1.5,9,9.593786224,0.01,0.24,0
26171,-97.6645,36.70266667,7,Grant,1.8,9,9.728042293,0.01,0.33,0
26172,-97.20133333,36.2795,8.13,Noble,1.5,7,4.16420748,0.01,0.25,0
26174,-96.95533333,36.33716667,5.09,Pawnee,1.1,3,2.351831833,0,0.13,0
26175,-98.759,36.274,7.98,Major,1.6,7,3.450227752,0.01,0.28,0
26176,-97.6965,35.94233333,5.87,Logan,1.6,9,1.520611988,0.01,0.24,0
26177,-97.521,36.333,7.82,Noble,2.5,7,3.594983274,0.06,0.79,0
26178,-98.92416667,36.31316667,6.53,Dewey,1.8,7,0.698976561,0.01,0.32,0
26179,-95.34,35.14383333,5,Pittsburg,2.4,3,0.441813348,0.05,0.56,1
26180,-95.33733333,35.1345,7,Pittsburg,2.5,3,1.187805483,0.06,0.75,0
26182,-98.9875,36.52716667,7.01,Woodward,2.1,7,1.551484941,0.03,0.47,0
26183,-98.2405,35.83133333,6.6,Blaine,1.9,7,1.311941218,0.02,0.36,1
26184,-98.989,36.52583333,6.92,Woodward,1.6,7,1.514040516,0.01,0.26,0
26185,-97.708,36.845,7.62,Grant,1.4,7,2.720233083,0.01,0.22,0
26186,-98.98416667,36.52966667,6.72,Woodward,1.9,7,1.729663629,0.02,0.37,0
26187,-98.60416667,36.52466667,6.27,Major,1.7,7,0.616580899,0.01,0.28,0
26188,-98.98416667,36.5255,6.84,Woodward,1.8,7,1.901900588,0.01,0.33,0
26189,-97.38616667,36.25983333,6.58,Noble,1.5,7,1.822443965,0.01,0.23,0
26190,-97.50316667,36.82766667,7.65,Kay,1.8,9,1.21431699,0.01,0.35,0
26191,-98.98866667,36.52666667,7.81,Woodward,0.3,7,1.488126909,0,0.06,0
26192,-97.46133333,36.09,4.13,Logan,2.5,7,1.39232753,0.06,0.57,0
26193,-96.81916667,35.985,5.77,Payne,2.7,3,2.549698633,0.09,0.85,0
26194,-98.96783333,36.5275,6.6,Woodward,0.3,7,2.198627655,0,0.06,0
26195,-98.9895,36.52366667,7.46,Woodward,1.3,7,1.631187271,0,0.19,0
26196,-98.98933333,36.5165,5,Woodward,2,7,2.259312681,0.02,0.35,0
26197,-97.6885,35.06416667,12.61,McClain,1.7,7,1.938781949,0.01,0.4,0
26198,-96.76716667,35.5355,5,Lincoln,1.1,3,2.747530735,0,0.13,0
26199,-95.34733333,35.14683333,5,Pittsburg,1.8,3,1.106009879,0.01,0.28,0
26200,-96.695,35.87133333,6.77,Lincoln,2,3,3.175631056,0.02,0.41,0
26201,-96.69566667,35.871,6.7,Lincoln,1.2,3,3.237436776,0,0.16,0
26202,-98.9845,36.5265,6.37,Woodward,1.6,7,1.824564803,0.01,0.25,0
26203,-96.65416667,35.798,7.1,Lincoln,1.6,3,3.298910503,0.01,0.27,0
26204,-96.32083333,35.10716667,4.51,Hughes,2,3,2.64562497,0.02,0.34,0
26205,-96.77533333,36.00366667,5.98,Payne,1.8,3,1.729792589,0.01,0.31,0
26206,-98.983,36.52416667,6.11,Woodward,2.2,7,2.065957445,0.03,0.49,0
26207,-98.70216667,36.18616667,7.45,Major,1.8,9,2.269078156,0.01,0.34,0
26208,-96.90983333,36.41966667,4.51,Pawnee,0.9,3,3.181996756,0,0.09,0
26209,-96.91016667,36.42033333,4.55,Pawnee,0.7,3,3.123176098,0,0.08,0
26210,-99.46916667,35.91416667,13.46,Roger,2.9,9,2.371547365,0.14,1.64,0
26211,-98.15483333,36.3625,6.36,Alfalfa,2,9,4.011778444,0.02,0.4,0
26212,-98.15583333,36.36116667,6.63,Alfalfa,2.5,9,4.18181111,0.06,0.73,0
26213,-97.35916667,36.261,6.38,Noble,2,7,1.826952267,0.02,0.4,1
26214,-98.155,36.36183333,6.5,Alfalfa,2,9,4.076658133,0.02,0.4,0
26215,-96.88566667,36.41766667,7.66,Pawnee,1.4,3,2.468031766,0.01,0.22,0
26216,-98.755,36.27266667,7.88,Major,2,7,3.494149437,0.02,0.44,0
26217,-98.155,36.3635,6.34,Alfalfa,2.2,9,3.941010628,0.03,0.5,0
26218,-95.34516667,35.14483333,5,Pittsburg,2.2,3,0.891165675,0.03,0.45,0
26219,-95.33833333,35.1355,10.44,Pittsburg,2.8,3,1.096568022,0.11,1.29,0
26220,-98.07266667,35.8415,21.48,Kingfisher,1.6,7,0.934686519,0.01,0.46,2
26221,-97.389,36.261,7.9,Noble,1.6,7,1.764295893,0.01,0.28,0
26222,-97.173,36.32316667,6.1,Noble,1.8,7,1.906081768,0.01,0.31,0
26223,-96.80616667,35.98633333,6.13,Payne,2,3,1.372834686,0.02,0.39,0
26224,-96.815,35.98566667,5.63,Payne,1.4,3,2.170650812,0.01,0.19,0
26225,-98.08283333,35.83683333,7.03,Kingfisher,2.3,7,0.436210868,0.04,0.59,3
26226,-98.07333333,35.84083333,5,Kingfisher,1.8,7,0.870843621,0.01,0.28,2
26227,-97.35933333,36.4235,7.6,Noble,2.1,7,1.032796221,0.03,0.49,0
26228,-98.0785,35.84016667,6.79,Kingfisher,2.4,7,0.409729747,0.05,0.65,4
26229,-98.07866667,35.84433333,4.96,Kingfisher,1.9,7,0.557519073,0.02,0.31,3
26230,-98.08633333,35.837,6.84,Canadian,2,7,0.515436434,0.02,0.41,3
26231,-97.718,36.26416667,5.97,Garfield,1.7,7,0.732045161,0.01,0.27,1
26232,-98.077,35.84583333,4.96,Kingfisher,2.2,7,0.782111521,0.03,0.44,2
26233,-98.16466667,36.366,6.47,Alfalfa,1.7,9,4.39950901,0.01,0.29,0
26234,-98.08116667,35.83983333,7.14,Kingfisher,1.9,7,0.193076944,0.02,0.38,4
26235,-95.34766667,35.12983333,5,Pittsburg,1.7,3,1.228941216,0.01,0.25,0
26236,-98.15883333,36.36316667,6.28,Alfalfa,2.3,9,4.21197962,0.04,0.56,0
26237,-98.07416667,35.842,6.5,Kingfisher,2.6,7,0.807664121,0.08,0.81,2
26238,-98.07266667,35.84616667,7.56,Kingfisher,2.2,7,1.109145348,0.03,0.55,2
26239,-98.07483333,35.84516667,7.27,Kingfisher,2.3,7,0.884625963,0.04,0.6,2
26240,-98.07916667,35.83766667,6.29,Kingfisher,3.1,7,0.486228798,0.21,1.41,3
26241,-98.07516667,35.8435,6.78,Kingfisher,2.6,7,0.768908037,0.08,0.82,2
26242,-98.07516667,35.84683333,7.29,Kingfisher,2.1,7,0.977790657,0.03,0.48,2
26243,-97.49183333,36.26416667,5.72,Noble,1.8,7,3.188502364,0.01,0.3,0
26244,-95.34883333,35.14466667,5,Pittsburg,2.4,3,1.225344278,0.05,0.56,0
26245,-98.07566667,35.84216667,6.71,Kingfisher,2.5,7,0.67879951,0.06,0.73,3
26246,-98.0795,35.84133333,7.44,Kingfisher,2.4,7,0.320945612,0.05,0.69,4
26247,-98.075,35.84016667,3.5,Kingfisher,2.3,7,0.723316284,0.04,0.42,2
26248,-98.08183333,35.8395,6.87,Kingfisher,2.3,7,0.173569013,0.04,0.59,4
26249,-98.08483333,35.83716667,5,Kingfisher,2.2,7,0.432433628,0.03,0.45,3
26250,-98.07983333,35.83616667,6.66,Kingfisher,1.7,7,0.584045432,0.01,0.29,3
26251,-98.07933333,35.83966667,5,Kingfisher,2.1,7,0.350736159,0.03,0.4,4
26253,-98.06033333,35.83533333,0.6,Kingfisher,1.5,7,2.131080708,0.01,0.07,0
26254,-98.07366667,35.8355,5,Kingfisher,1.5,7,1.023914905,0.01,0.2,2
26255,-98.08983333,35.83183333,7.73,Canadian,1.8,7,1.169376882,0.01,0.35,2
26257,-97.73666667,35.2355,4.33,Grady,1.7,7,2.885789481,0.01,0.23,0
26258,-97.36133333,36.42233333,7.53,Noble,1.4,7,1.25144495,0.01,0.22,0
26259,-98.05066667,36.75716667,7.68,Alfalfa,2.3,9,2.775016811,0.04,0.62,0
26260,-98.087,35.83516667,7.2,Canadian,2,7,0.719525948,0.02,0.43,2
26261,-97.7425,35.23683333,5.55,Grady,2.3,7,3.042009249,0.04,0.53,0
26262,-97.6765,36.185,5.22,Kingfisher,1.4,7,3.52021785,0.01,0.18,0
26263,-97.73583333,35.22916667,3.97,Grady,1.1,7,3.50146399,0,0.11,0
26264,-97.77116667,35.30366667,5,Grady,1.2,9,2.637616782,0,0.14,0
26265,-96.67433333,36.30566667,4.57,Pawnee,1.7,3,1.411113337,0.01,0.24,0
26266,-97.7375,35.23983333,4.78,Grady,1.6,7,2.506416837,0.01,0.22,0
26267,-98.78866667,36.43383333,8.61,Major,1.1,7,0.86378922,0,0.17,1
26268,-97.6525,36.93233333,6.46,Sumner,2.3,7,5.430414554,0.04,0.57,0
26269,-97.6525,36.936,7.21,Sumner,2,7,5.834170035,0.02,0.43,0
